game_id,game_no,team,player_name,starter,minutes,minutes_float,points,rebounds,assists,steals,blocks,turnovers,fouls,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct,efficiency,source_url
125116-INA-NZL,5,New Zealand,Rebecca Kathleen Pizzey,FALSE,23:53,23.88,12,13,1,2,0,2,1,5,7,71.4,1,1,100,1,4,25,21,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125116-INA-NZL
125116-INA-NZL,5,New Zealand,Pahlyss Hokianga,TRUE,19:50,19.83,6,5,3,1,0,2,2,2,7,28.6,2,4,50,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125116-INA-NZL
125116-INA-NZL,5,New Zealand,Bailey Flavell,FALSE,14:25,14.42,3,1,2,0,0,2,0,1,4,25,0,1,0,1,2,50,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125116-INA-NZL
125116-INA-NZL,5,New Zealand,Emilia Shearer,TRUE,25:41:00,25.68,8,7,3,0,0,3,2,2,6,33.3,1,1,100,3,4,75,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125116-INA-NZL
125117-KOR-INA,6,Korea,Yusun HONG,FALSE,23:39,23.65,9,1,3,1,1,1,4,3,4,75,1,1,100,2,2,100,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Myung Kuwan Lee,FALSE,13:18,13.3,6,1,1,0,0,0,1,2,5,40,2,4,50,0,0,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Haeran Lee,FALSE,25:03:00,25.05,8,8,1,2,0,0,2,2,8,25,0,5,0,4,5,80,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Yoolim Kang,FALSE,20:19,20.32,11,3,3,0,0,1,0,3,8,37.5,3,8,37.5,2,3,66.7,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Jihyun Park,TRUE,25:04:00,25.07,18,5,7,3,0,4,3,6,10,60,3,5,60,3,3,100,25,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Juyeon Lee,FALSE,11:29,11.48,8,1,2,1,0,0,0,3,4,75,2,2,100,0,0,0,11,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Jisu Park,TRUE,7:41,7.68,6,2,3,0,0,0,2,3,4,75,0,0,0,0,1,0,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Isaem Choi,TRUE,17:53,17.88,7,3,1,0,0,3,1,3,4,75,1,2,50,0,0,0,7,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Yeeun Heo,FALSE,17:27,17.45,5,2,7,1,0,0,4,2,5,40,1,4,25,0,0,0,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Leeseul Kang,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Heji An,TRUE,15:56,15.93,2,0,6,0,0,0,1,0,1,0,0,0,0,2,2,100,7,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Korea,Jihyun Shin,TRUE,22:11,22.18,15,1,2,0,1,0,3,5,10,50,3,7,42.9,2,2,100,14,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Angelica Jennifer Candra,FALSE,12:13,12.22,9,4,0,0,0,0,1,4,8,50,0,0,0,1,2,50,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Clarita Antonio,FALSE,18:24,18.4,9,2,1,0,0,3,0,3,7,42.9,2,4,50,1,3,33.3,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Kim Pierre-Louis,TRUE,20:51,20.85,16,7,0,0,0,0,3,5,11,45.5,0,1,0,6,8,75,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Bella Alana Hasan,FALSE,15:17,15.28,2,3,3,0,0,1,0,0,2,0,0,0,0,2,2,100,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Nathania Claresta Orville,FALSE,14:01,14.02,2,2,0,0,0,2,0,1,5,20,0,3,0,0,0,0,-2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Jesslyn Angelique Aritonang,FALSE,17:48,17.8,0,2,1,0,0,3,0,0,4,0,0,1,0,0,0,0,-4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Yuni Anggraeni,FALSE,5:30,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Adelaide Callista Wongsohardjo,TRUE,15:32,15.53,2,0,3,0,0,2,3,1,2,50,0,1,0,0,0,0,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Faizzatus Shoimah,TRUE,21:36,21.6,11,2,1,0,0,0,1,4,7,57.1,3,6,50,0,0,0,11,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Priscilla Annabel Karen,TRUE,16:49,16.82,4,2,2,1,0,1,3,1,5,20,0,1,0,2,2,100,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Dewa Ayu Made Sriartha Kusuma,FALSE,19:17,19.28,2,6,3,1,0,1,1,0,2,0,0,0,0,2,4,50,7,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125117-KOR-INA,6,Indonesia,Agustin Elya Gradita Retong,TRUE,22:42,22.7,5,2,2,1,0,2,1,1,3,33.3,0,0,0,3,5,60,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125117-KOR-INA
125118-JPN-AUS,7,Japan,Monica Okoye,FALSE,6:31,6.52,2,0,0,0,0,0,0,1,2,50,0,0,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Miwa Kuribayashi,FALSE,5:31,5.52,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,-2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Nanako Todo,FALSE,16:53,16.88,3,2,2,0,0,0,0,1,8,12.5,1,5,20,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Anri Hoshi,FALSE,6:33,6.55,6,0,0,0,1,0,1,2,4,50,1,3,33.3,1,1,100,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Yuki Miyazawa,FALSE,22:48,22.8,4,3,2,1,0,1,5,2,3,66.7,0,1,0,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Minami Yabu,FALSE,16:37,16.62,4,3,0,1,0,0,1,1,3,33.3,1,3,33.3,1,2,50,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Kokoro Tanaka,TRUE,24:20:00,24.33,10,2,5,1,0,6,0,4,10,40,2,3,66.7,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Ramu Tokashiki,TRUE,21:15,21.25,8,2,1,1,2,1,2,2,3,66.7,2,3,66.7,2,2,100,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Maki Takada,TRUE,23:55,23.92,6,6,1,0,0,0,3,2,6,33.3,2,4,50,0,0,0,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Mai Kawai,FALSE,8:38,8.63,0,2,3,1,0,2,1,0,3,0,0,2,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Stephanie Mawuli,TRUE,28:00:00,28,19,2,0,1,0,1,3,6,11,54.5,1,4,25,6,7,85.7,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
125118-JPN-AUS,7,Japan,Norika Konno,TRUE,18:59,18.98,5,6,2,1,0,1,2,2,5,40,1,2,50,0,0,0,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125118-JPN-AUS
