id,game_id,game_no,team,player_name,starter,minutes,minutes_float,points,rebounds,assists,steals,blocks,turnovers,fouls,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct,efficiency,source_url
914,126784-KOR-CHN,19,Korea,Myung Kuwan Lee,False,20:13,20.22,7,1,0,0,1,0,4,3,6,50.0,1,3,33.3,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
915,126784-KOR-CHN,19,Korea,Haeran Lee,False,16:47,16.78,7,2,1,0,0,0,1,3,7,42.9,1,4,25.0,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
916,126784-KOR-CHN,19,Korea,Yoolim Kang,True,17:22,17.37,7,1,0,0,0,0,2,3,6,50.0,1,3,33.3,0,0,0.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
917,126784-KOR-CHN,19,Korea,Jihyun Park,True,30:14,30.23,3,8,4,0,0,1,2,1,7,14.3,1,4,25.0,0,0,0.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
918,126784-KOR-CHN,19,Korea,Juyeon Lee,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
919,126784-KOR-CHN,19,Korea,Jisu Park,True,24:51,24.85,14,2,1,0,0,2,2,7,19,36.8,0,0,0.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
920,126784-KOR-CHN,19,Korea,Isaem Choi,True,28:3,28.05,10,2,0,0,0,2,0,5,11,45.5,0,3,0.0,0,0,0.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
921,126784-KOR-CHN,19,Korea,Yeeun Heo,False,14:20,14.33,11,2,6,0,0,1,3,4,7,57.1,1,2,50.0,2,2,100.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
922,126784-KOR-CHN,19,Korea,Leeseul Kang,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
923,126784-KOR-CHN,19,Korea,Heji An,True,23:3,23.05,4,4,8,0,0,0,3,2,5,40.0,0,0,0.0,0,0,0.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
924,126784-KOR-CHN,19,Korea,Jihyun Shin,False,14:48,14.8,3,0,1,1,0,0,4,1,4,25.0,1,3,33.3,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
925,126784-KOR-CHN,19,China,Shuyu Yang,True,20:42,20.7,5,2,3,0,0,1,2,2,5,40.0,1,3,33.3,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
926,126784-KOR-CHN,19,China,Yuan Li,True,18:0,18.0,0,3,2,1,0,1,1,0,3,0.0,0,1,0.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
927,126784-KOR-CHN,19,China,Siyu Wang,False,16:32,16.53,19,7,7,0,1,0,2,6,8,75.0,0,1,0.0,7,10,70.0,29.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
928,126784-KOR-CHN,19,China,Saiqi Jia,False,15:22,15.37,5,1,2,0,0,0,1,2,4,50.0,1,1,100.0,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
929,126784-KOR-CHN,19,China,Ruoyun Zhai,False,23:55,23.92,3,4,1,0,0,0,2,1,1,100.0,1,1,100.0,0,0,0.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
930,126784-KOR-CHN,19,China,ZIYU ZHANG,False,14:59,14.98,18,7,3,0,1,1,0,7,11,63.6,0,0,0.0,4,6,66.7,22.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
931,126784-KOR-CHN,19,China,Xinyu Luo,True,17:6,17.1,15,4,1,3,0,0,0,4,11,36.4,3,7,42.9,4,4,100.0,16.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
932,126784-KOR-CHN,19,China,Xu Han,True,25:23,25.38,16,6,0,0,3,2,1,8,16,50.0,0,2,0.0,0,0,0.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
933,126784-KOR-CHN,19,China,Zhenqi Pan,False,4:18,4.3,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
934,126784-KOR-CHN,19,China,Sijing Huang,False,4:20,4.33,4,3,2,1,0,0,0,2,2,100.0,0,0,0.0,0,0,0.0,10.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
935,126784-KOR-CHN,19,China,Ru Zhang,True,19:14,19.23,2,2,2,0,0,1,2,1,1,100.0,0,0,0.0,0,0,0.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
936,126784-KOR-CHN,19,China,Liwei Yang,False,20:9,20.15,14,1,4,0,0,3,2,5,8,62.5,2,3,66.7,2,2,100.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
937,126785-AUS-JPN,20,Australia,Chloe Bibby,False,6:0,6.0,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
938,126785-AUS-JPN,20,Australia,Alex Brooke Wilson,False,26:19,26.32,14,2,1,2,0,2,4,4,8,50.0,2,4,50.0,4,10,40.0,7.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
939,126785-AUS-JPN,20,Australia,Isabelle Bourne,False,11:34,11.57,8,3,2,1,1,0,1,2,4,50.0,2,2,100.0,2,2,100.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
940,126785-AUS-JPN,20,Australia,Alexandra Fowler,True,30:27,30.45,15,6,2,0,1,0,2,7,11,63.6,0,3,0.0,1,1,100.0,20.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
941,126785-AUS-JPN,20,Australia,Zitina Lusia Aokuso,False,17:41,17.68,11,8,4,0,1,1,1,4,11,36.4,0,0,0.0,3,4,75.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
942,126785-AUS-JPN,20,Australia,Isobel Borlase,True,10:1,10.02,8,2,0,0,0,1,4,3,6,50.0,0,0,0.0,2,2,100.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
943,126785-AUS-JPN,20,Australia,Sara Blicavs,True,26:38,26.63,2,3,2,3,0,0,1,0,4,0.0,0,2,0.0,2,2,100.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
944,126785-AUS-JPN,20,Australia,Cayla George,True,21:27,21.45,8,5,5,0,0,0,3,3,8,37.5,2,3,66.7,0,0,0.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
945,126785-AUS-JPN,20,Australia,Stephanie Reid,True,18:54,18.9,13,0,4,0,0,2,5,4,10,40.0,3,6,50.0,2,2,100.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
946,126785-AUS-JPN,20,Australia,Abbey Ellis,False,0:18,0.3,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
947,126785-AUS-JPN,20,Australia,Courtney Michelle Woods,False,28:28,28.47,9,6,2,3,0,1,2,3,7,42.9,0,1,0.0,3,3,100.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
948,126785-AUS-JPN,20,Australia,Miela Goodchild,False,2:13,2.22,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
949,126785-AUS-JPN,20,Japan,Maki Takada,True,25:37,25.62,14,6,0,0,0,1,3,5,7,71.4,1,1,100.0,3,6,50.0,14.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
950,126785-AUS-JPN,20,Japan,Mai Kawai,False,11:7,11.12,4,1,4,1,0,3,1,1,2,50.0,0,0,0.0,2,2,100.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
951,126785-AUS-JPN,20,Japan,Stephanie Mawuli,True,22:23,22.38,8,3,0,1,0,1,2,2,4,50.0,0,1,0.0,4,5,80.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
952,126785-AUS-JPN,20,Japan,Norika Konno,True,16:56,16.93,2,1,0,0,1,1,2,1,1,100.0,0,0,0.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
953,126785-AUS-JPN,20,Japan,Monica Okoye,False,0:23,0.38,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
954,126785-AUS-JPN,20,Japan,Miwa Kuribayashi,False,3:57,3.95,0,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
955,126785-AUS-JPN,20,Japan,Nanako Todo,False,15:1,15.02,0,1,1,2,0,0,1,0,1,0.0,0,1,0.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
956,126785-AUS-JPN,20,Japan,Anri Hoshi,False,6:11,6.18,0,0,0,1,0,0,2,0,3,0.0,0,1,0.0,0,0,0.0,-2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
957,126785-AUS-JPN,20,Japan,Yuki Miyazawa,False,31:47,31.78,18,9,1,1,1,3,3,6,10,60.0,4,5,80.0,2,2,100.0,23.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
958,126785-AUS-JPN,20,Japan,Minami Yabu,False,19:29,19.48,4,0,0,0,0,1,2,1,6,16.7,1,4,25.0,1,2,50.0,-3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
959,126785-AUS-JPN,20,Japan,Kokoro Tanaka,True,28:53,28.88,21,6,9,0,0,1,3,7,20,35.0,3,8,37.5,4,4,100.0,22.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
960,126785-AUS-JPN,20,Japan,Ramu Tokashiki,True,18:16,18.27,8,5,0,0,2,4,2,3,4,75.0,0,0,0.0,2,3,66.7,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126785-AUS-JPN
